Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,2.0,male,45.11237372804753,1.0,4.0,14.564728212628115,S
1,3.0,male,73.47056321903315,0.0,3.0,168.3319156636252,S
1,1.0,male,31.926898696387244,2.0,5.0,100.48289228498116,
0,1.0,female,67.75107980453572,,,163.84830345310957,C
0,3.0,male,1.0190290869114516,0.0,3.0,66.01906277776777,C
0,3.0,female,14.312656833275552,5.0,3.0,82.5417223729875,Q
1,3.0,female,3.4034596326727637,0.0,3.0,,
1,2.0,female,26.923627260690424,2.0,,183.48871370175817,Q
0,1.0,male,,5.0,0.0,22.11348752338276,
1,3.0,female,8.659217764320033,2.0,3.0,172.9882382037482,Q
1,2.0,male,48.90637236276023,3.0,1.0,159.63748135147623,C
1,1.0,male,36.66817919043609,3.0,5.0,66.53015779232166,Q
1,2.0,male,75.13898877689918,3.0,5.0,74.26723975565412,
1,1.0,female,10.679012260430413,0.0,5.0,14.059988058272378,C
0,2.0,female,,4.0,2.0,8.069419167760007,C
1,1.0,male,3.3338155203079687,2.0,0.0,98.01619463975717,S
0,1.0,female,35.280884720878525,3.0,0.0,23.630230871975552,Q
1,2.0,female,22.948799065607687,4.0,3.0,42.83035381096654,S
0,3.0,female,69.72256877733535,3.0,5.0,170.1196039076994,S
1,1.0,male,48.79032424262265,,5.0,116.35053629383823,Q
0,3.0,female,49.51316830008043,4.0,3.0,128.5583252668921,S
1,2.0,female,43.020945053622896,3.0,,41.558469512224406,
0,3.0,male,,0.0,3.0,166.5890518686118,S
1,3.0,female,36.15647601430307,0.0,3.0,174.25605562575078,S
0,3.0,male,79.96090998697281,5.0,,107.04888077404345,
1,3.0,female,66.98311397683517,0.0,3.0,182.94876551633865,C
0,3.0,female,71.58326527920215,1.0,3.0,169.74158186614343,Q
0,1.0,female,66.03488238047346,5.0,4.0,147.6082144515154,C
1,1.0,female,9.140293781047632,,4.0,148.14480356025757,
1,1.0,female,18.96841207111917,1.0,5.0,25.55172742041834,Q
0,2.0,female,1.2466104571563605,2.0,5.0,57.81302735065483,C
1,3.0,male,24.977299865370806,4.0,4.0,18.035207864446832,C
0,1.0,female,,2.0,0.0,6.692835799130189,Q
0,,female,38.35067427882506,1.0,2.0,35.87035861986247,Q
0,1.0,female,54.49307159733825,0.0,0.0,176.6950006161533,Q
1,1.0,male,70.08591830800809,3.0,5.0,51.77544151203005,C
0,3.0,male,60.18815604218096,5.0,4.0,194.18002270538574,Q
0,2.0,male,75.14826206650191,3.0,0.0,121.47174491443519,C
1,3.0,female,5.257964941109314,0.0,2.0,51.26540508876462,S
1,3.0,female,1.9622069979067738,3.0,3.0,101.94050667942149,C
1,1.0,male,53.2457109930608,4.0,1.0,47.723490426522496,S
1,3.0,male,23.85884040755745,4.0,4.0,196.8748438455629,Q
0,2.0,male,21.026580272356078,4.0,4.0,170.21667186146794,Q
0,3.0,female,27.140079927809747,2.0,2.0,10.116563812554176,C
0,3.0,male,22.31388857349677,0.0,,,S
0,3.0,female,41.4034760978254,4.0,3.0,145.60769592406302,Q
1,,female,35.77172733070647,1.0,1.0,21.064344144149274,Q
0,2.0,female,41.481855558755846,4.0,3.0,135.77436053365687,S
0,1.0,male,54.14437530853446,5.0,2.0,131.15070610330866,Q
1,,,31.583310208720718,2.0,5.0,47.663805432478775,Q
0,1.0,male,20.853307284230386,1.0,3.0,152.89710650147725,C
0,1.0,male,14.129842407890893,0.0,5.0,21.97761714602859,Q
0,1.0,male,28.608455443077418,0.0,5.0,100.44181034009333,S
0,2.0,male,59.602711544447594,5.0,2.0,6.9350253968021445,Q
0,3.0,female,60.779687898806095,,4.0,193.90381033447557,C
0,,female,53.68552554805261,1.0,4.0,151.5549081964973,Q
1,1.0,female,19.488225849243094,5.0,4.0,35.976154851132925,S
1,2.0,female,47.45881342252112,1.0,0.0,71.62643779050018,Q
0,2.0,male,46.08448326457099,4.0,4.0,,
0,,male,,4.0,,154.49040550521636,C
1,,male,44.448339924325275,3.0,,16.484783458404458,Q
0,,male,39.851459977269776,3.0,3.0,,Q
0,1.0,female,45.671052919854546,4.0,4.0,188.7282860729673,C
0,1.0,male,57.52497041506917,2.0,0.0,136.9424488472285,S
1,,female,9.66062735787174,5.0,5.0,46.528262750279666,S
0,2.0,male,60.22043441977287,3.0,0.0,75.2175686836424,Q
1,3.0,male,11.73500586007994,4.0,2.0,98.0617755877416,S
0,2.0,male,6.263611874419602,1.0,1.0,122.90183057943948,S
1,1.0,male,78.11029521149594,5.0,4.0,135.38930251327906,Q
1,2.0,female,76.60234974076488,3.0,4.0,113.07186948718214,S
0,3.0,female,,2.0,0.0,73.50621456026187,S
1,3.0,female,36.01702187652201,5.0,2.0,178.7288697101561,
0,1.0,female,15.713350125682204,,,20.871451313501858,Q
1,2.0,male,39.342246873619025,0.0,0.0,,
0,2.0,male,,1.0,1.0,156.23514350115875,Q
0,2.0,female,76.09833020468834,2.0,2.0,16.870169731823175,S
1,1.0,female,51.10595962267145,2.0,1.0,142.54036727820372,S
0,2.0,male,28.958547709733548,2.0,2.0,164.84376643689836,S
0,3.0,male,,1.0,4.0,133.8621032127752,S
1,2.0,female,25.648103182567578,2.0,3.0,7.522693993694419,Q
0,1.0,female,72.87606762573277,0.0,5.0,40.12672029078022,Q
0,2.0,female,69.76163658536112,3.0,3.0,71.71205038393039,C
1,2.0,male,,1.0,2.0,,Q
1,3.0,female,,2.0,3.0,192.71716734434835,C
0,2.0,female,24.17778437105529,4.0,0.0,132.06081325218975,S
0,3.0,female,,3.0,4.0,62.90933668355621,Q
1,,female,65.44984723099832,5.0,5.0,186.2910122397619,S
1,1.0,female,36.58027383008163,1.0,5.0,149.41586889785643,C
0,3.0,male,26.68550134362089,4.0,5.0,60.49840630627318,Q
1,3.0,female,38.217718044822554,5.0,4.0,78.8819060333813,Q
0,1.0,male,65.6803012459175,4.0,3.0,43.88862736927156,Q
0,3.0,female,10.844522408894173,2.0,5.0,194.35942966183526,Q
0,1.0,female,68.75482307110435,1.0,5.0,105.87281669856428,S
0,2.0,female,71.90319797355997,2.0,2.0,179.731054062107,Q
0,1.0,male,75.78992528767716,5.0,0.0,72.5674553482853,C
1,3.0,male,32.40155140138759,0.0,2.0,172.86411260400777,Q
1,,male,18.15409191897608,4.0,3.0,15.507935443296972,C
1,3.0,female,30.51762465886918,0.0,4.0,196.50761191723615,C
1,2.0,female,27.30005560228086,5.0,4.0,182.846701571494,S
0,1.0,male,14.916159087725944,2.0,2.0,,Q
0,2.0,,,3.0,1.0,,C
0,3.0,female,38.65330868018168,4.0,2.0,151.69029566239607,Q
0,3.0,,69.3903783935963,3.0,1.0,180.7446854350717,S
1,2.0,female,3.536656858082602,1.0,2.0,64.91472132011816,S
0,1.0,male,51.86556627685498,4.0,1.0,95.77640103625916,Q
0,1.0,male,61.27296140241333,0.0,1.0,173.67492445818036,C
1,3.0,male,60.99943896587626,3.0,5.0,156.82299355636712,S
1,2.0,female,70.99984340054648,5.0,5.0,81.72601015435444,C
1,2.0,female,58.593665683530034,1.0,1.0,169.9164204178638,C
1,1.0,male,74.296994870168,4.0,1.0,14.156037650318291,Q
0,1.0,female,27.279871385850427,5.0,0.0,157.4990290777831,S
0,1.0,female,40.7535439233719,1.0,1.0,45.31934258957162,Q
1,2.0,female,2.1122933993483635,,5.0,60.7935770256385,Q
0,1.0,female,1.5496493969600058,5.0,1.0,101.17689450114077,Q
0,1.0,male,19.97000301567007,4.0,4.0,92.69822770864492,C
0,,female,8.963768573987736,1.0,0.0,106.51117083962679,Q
1,1.0,female,21.556698066924536,2.0,1.0,111.23124115604465,
0,1.0,male,,4.0,5.0,69.6478997511419,C
1,2.0,female,3.253081962253211,4.0,5.0,39.16936503832085,Q
0,2.0,female,72.8350275660779,4.0,3.0,154.85383971102468,
0,3.0,female,1.6496273797224306,,5.0,,Q
0,1.0,male,59.150489402629745,2.0,0.0,103.63896817951651,Q
1,3.0,male,13.019683066641806,5.0,5.0,130.71586007846804,Q
0,2.0,female,73.0661401379684,5.0,4.0,182.3793948497979,C
1,3.0,female,71.53087922760098,5.0,2.0,142.9728020723429,Q
1,2.0,,52.65819056317133,,4.0,13.86454899012498,S
1,3.0,male,54.106497834247804,2.0,4.0,168.51927086261344,Q
0,3.0,male,1.4217922156053948,2.0,0.0,197.92422794986624,Q
0,1.0,female,78.80485372297456,1.0,0.0,97.13457994741952,C
0,3.0,female,70.34877568248933,3.0,3.0,194.07011560864714,Q
0,,,71.71339183267727,5.0,5.0,111.72910475691414,S
1,1.0,female,,3.0,3.0,94.62511919503021,S
1,1.0,female,28.238167363708385,1.0,0.0,69.62392912185373,Q
1,1.0,female,71.59824327814799,2.0,5.0,133.22320078750107,S
0,3.0,,24.029837323944196,1.0,0.0,49.814982002383694,S
1,2.0,female,45.45421192403403,4.0,,25.462172610308844,Q
0,2.0,female,8.878746815166709,1.0,2.0,10.311235003921745,S
1,,female,73.83449478048726,1.0,4.0,62.014121979476435,S
0,,male,12.120866163925854,4.0,3.0,82.17531227257246,Q
0,1.0,male,18.766847652702175,3.0,3.0,112.65495577484332,C
1,,male,45.092598492128985,4.0,1.0,62.086215911466255,C
1,3.0,male,61.36334701682554,0.0,,196.8916166151552,Q
1,1.0,male,49.92875316896762,1.0,0.0,61.89030780702768,C
1,2.0,male,,1.0,0.0,90.9902007470497,C
0,1.0,male,1.0745003596717364,3.0,2.0,25.138852278720563,C
1,2.0,male,60.8148958442877,2.0,5.0,55.82217010072975,C
1,2.0,,78.8313787469764,4.0,3.0,14.424767258853263,Q
1,2.0,,64.98313650418115,2.0,0.0,114.10418352027897,C
0,1.0,female,37.35632283437261,0.0,1.0,151.45761321082418,C
0,3.0,male,72.39761365052942,4.0,3.0,43.163413795533245,Q
1,1.0,female,33.37796617634965,0.0,4.0,76.7426328741338,Q
0,2.0,female,42.46979265523394,0.0,2.0,8.24016421179631,C
1,1.0,male,,0.0,3.0,168.70680086583135,S
0,,male,36.36228594057647,5.0,4.0,157.09288736167557,Q
0,1.0,male,62.24007077421855,4.0,1.0,,Q
0,3.0,female,42.61474367428987,4.0,5.0,76.1491838174802,C
0,,,26.02065263999207,5.0,2.0,191.2808897006516,S
1,1.0,male,21.394495245019787,3.0,5.0,81.44527593540052,Q
1,2.0,female,3.9820380404272377,5.0,0.0,107.61069196118314,Q
1,3.0,female,47.07241778876063,1.0,5.0,74.27235789701926,Q
0,,female,19.166951816681703,2.0,0.0,121.24562068501106,S
1,3.0,male,,,4.0,,Q
1,,female,52.65256714238654,0.0,,199.51298817883344,Q
1,1.0,,54.81553136790236,4.0,1.0,156.06942071218228,S
0,,female,60.42023648835561,4.0,4.0,83.84066411398567,Q
0,1.0,female,40.78257481074873,0.0,1.0,101.41427916165271,S
0,2.0,female,71.63031381110704,1.0,5.0,74.56260898189956,S
1,3.0,female,74.97107751845999,2.0,1.0,197.1870528313475,S
1,1.0,female,64.78230424360666,5.0,5.0,143.01325963595372,
1,3.0,male,51.21188507864679,3.0,1.0,92.5416318595347,Q
0,3.0,male,24.993955333703905,1.0,,7.3624776713724565,Q
0,2.0,female,78.65264880799748,4.0,4.0,106.49426580615693,Q
1,1.0,male,22.65675720816313,0.0,,196.8659993318155,S
0,3.0,female,17.009896837244053,2.0,3.0,106.99687724974513,C
0,1.0,,35.930174989140035,0.0,3.0,40.57320367037717,S
0,1.0,,5.490405086278688,4.0,,9.308280685431097,Q
0,2.0,male,78.30106270907147,0.0,0.0,74.16723283422077,S
1,1.0,female,,5.0,0.0,,C
0,1.0,female,44.99921524146985,2.0,3.0,199.3280510942968,Q
0,3.0,male,52.80790611207787,0.0,1.0,189.3467550883405,S
0,2.0,male,40.264868174399325,,5.0,147.23689868458007,C
0,1.0,female,3.5330178504687852,,1.0,113.83783204592778,S
1,3.0,male,49.37259181839134,0.0,4.0,120.18379854453914,S
1,2.0,male,57.57773627955802,2.0,3.0,,
0,2.0,female,33.923175789300196,5.0,5.0,142.87461445998272,C
0,3.0,female,60.82635019362424,0.0,5.0,86.68027920559372,S
0,3.0,female,,5.0,5.0,135.49478096637426,C
0,3.0,male,18.480850694228536,1.0,0.0,28.7143624166542,Q
0,3.0,male,13.751942027318343,3.0,5.0,56.81058477948933,Q
0,3.0,male,30.387586023343786,1.0,5.0,168.02059256768274,Q
1,1.0,,67.9139507957376,3.0,3.0,181.23104149496126,C
0,1.0,male,66.40505290977607,1.0,1.0,110.10660632425844,C
1,2.0,male,31.2431124291168,3.0,1.0,11.168945356521817,S
1,1.0,female,,0.0,2.0,185.75984630439478,
0,1.0,female,57.944489001518335,2.0,2.0,141.90253031532086,Q
1,1.0,female,20.055335195613814,2.0,4.0,85.73544513229535,S
1,,male,,4.0,3.0,121.68389392390179,C
1,2.0,female,77.79558346377257,3.0,,88.80609271606639,Q
1,2.0,male,49.78702774355986,4.0,2.0,95.74114921274995,
1,2.0,male,78.53184202485944,5.0,3.0,177.92792380358333,S
1,2.0,female,27.682722983446098,5.0,1.0,36.41142814883675,Q
0,1.0,female,56.53950429795639,,4.0,25.21548141903617,C
1,,female,18.58568728675778,3.0,,5.53210518003807,Q
1,3.0,female,21.63481353063912,2.0,4.0,66.2300732443647,S
1,2.0,female,41.440267580300294,3.0,2.0,33.74568446446334,
0,,male,26.249831915137626,5.0,1.0,47.89717155193168,Q
1,1.0,male,14.242103543406174,,4.0,7.191601619748501,C
0,3.0,male,21.767575457156756,4.0,3.0,49.30310586410213,C
1,3.0,,3.8241231628033066,4.0,4.0,69.87875847681292,C
0,,male,56.64946609672144,5.0,0.0,11.155661799926857,C
0,1.0,female,39.87721590978307,3.0,1.0,123.5413042379438,Q
1,1.0,female,8.445202245957525,4.0,0.0,115.9160680323328,C
1,,male,14.563825457150806,2.0,1.0,23.92197680943539,Q
0,2.0,male,9.100228510898877,4.0,5.0,121.0269066160882,
1,3.0,female,49.394831853794244,3.0,3.0,199.73751412873114,C
0,3.0,male,8.44261872538701,5.0,5.0,189.17144579825043,
0,3.0,female,60.58830430978207,2.0,2.0,5.520843706694343,Q
0,3.0,male,,2.0,2.0,160.09877070942014,C
0,1.0,,20.700687251675475,4.0,5.0,73.95302886611476,
0,2.0,male,71.36266739546066,3.0,1.0,17.412017215252348,C
1,3.0,male,,4.0,,62.71672667466057,C
0,2.0,male,6.76449830112933,0.0,0.0,67.73862068102764,S
0,,female,65.8689622543292,5.0,3.0,107.03262666526608,C
1,2.0,male,39.949774601676175,0.0,4.0,133.91133461742666,Q
0,3.0,male,67.89585914633751,2.0,2.0,151.06584438063956,S
1,1.0,male,48.45844218158108,,4.0,52.951093299837,Q
1,3.0,female,54.86480953059584,0.0,5.0,67.74526119845692,
1,2.0,female,79.48662327126094,1.0,5.0,,S
0,2.0,,19.354508127997434,0.0,0.0,75.73368928357091,C
0,1.0,female,50.29170040614968,4.0,2.0,199.93298024648604,S
0,,female,37.36538981453447,4.0,,156.69894405134804,Q
1,2.0,male,4.116704280892623,5.0,3.0,195.12314072739593,C
0,1.0,male,2.1431806787263374,0.0,5.0,140.15665661167617,S
1,2.0,male,10.419057647610835,4.0,,84.22278682122044,Q
0,1.0,female,52.2782475025453,,2.0,81.00011580726012,C
1,1.0,female,45.80588394515799,5.0,1.0,,Q
0,3.0,male,44.72093533193447,5.0,5.0,86.28960775606528,C
0,2.0,,,5.0,0.0,166.52361798808542,C
0,3.0,female,38.074936712440554,5.0,3.0,95.67539254020511,
1,2.0,,74.04520260955975,1.0,2.0,62.644800241114964,C
1,3.0,male,32.40975767554109,2.0,3.0,156.0977523958471,Q
0,2.0,,50.36887511328805,4.0,1.0,171.61197982937196,C
0,3.0,female,,3.0,0.0,86.98364644738803,Q
1,1.0,female,62.93009705220912,,1.0,135.22267152157875,
1,2.0,female,42.02312650922644,2.0,5.0,16.466884108219425,C
1,2.0,female,68.77820368678456,5.0,4.0,108.245646134436,S
0,,male,31.91886937573601,2.0,1.0,13.77132186037407,C
1,3.0,female,71.20676396799907,3.0,1.0,10.692213896421274,C
0,2.0,male,19.97794614524808,0.0,,124.52034585193411,Q
1,2.0,male,23.13709615225511,1.0,,,Q
0,3.0,male,,4.0,2.0,149.79474667881576,Q
1,1.0,female,63.85096508684035,0.0,5.0,179.73609932335546,C
1,3.0,male,33.947363662383744,3.0,3.0,32.181278877418386,Q
1,3.0,male,19.100212499000524,1.0,,146.28195352289015,Q
1,3.0,female,19.311431931709794,1.0,4.0,105.33139966622694,C
1,2.0,female,72.21059535710943,1.0,,26.86325378172628,Q
0,1.0,female,66.87941143642192,3.0,2.0,132.0605582637413,S
1,1.0,male,44.72893994321748,5.0,5.0,123.8460266057622,S
1,3.0,female,49.67275323284196,5.0,,105.5501641431526,Q
1,,male,38.47172007347299,,4.0,185.66188488913332,Q
0,3.0,male,31.9416568874259,0.0,2.0,106.61054074028321,
1,2.0,female,73.32267361624818,4.0,4.0,198.15044751279143,C
0,2.0,male,10.923403578103864,1.0,5.0,,S
1,2.0,male,34.05729638758201,1.0,0.0,27.59114746876668,S
1,2.0,male,28.22039073104215,0.0,5.0,96.74189395963093,Q
0,1.0,male,40.35390689984072,5.0,1.0,40.55410869823889,Q
1,2.0,female,37.152918089068834,1.0,4.0,121.44102961739831,
0,2.0,male,41.99227300043543,1.0,0.0,140.16077416275223,C
0,3.0,female,,3.0,1.0,96.34487934788326,S
1,3.0,,,2.0,4.0,24.052078698213904,C
0,1.0,male,20.15108629708966,0.0,4.0,96.38507272379282,S
1,3.0,female,,0.0,5.0,20.883571873208076,Q
1,2.0,male,6.121903284109107,5.0,4.0,138.01456132377413,Q
0,3.0,male,61.24955214173513,0.0,4.0,159.12180384869205,S
0,1.0,male,34.767911747668236,5.0,3.0,192.66416380927262,Q
0,3.0,male,50.50485098162891,3.0,4.0,34.016410890049,C
0,3.0,male,58.47987412107472,3.0,5.0,108.8219654289943,Q
1,1.0,male,54.666016559770725,4.0,3.0,115.66978666940663,Q
1,1.0,female,38.1695568080849,5.0,3.0,184.88292408729103,S
0,,female,31.643983787186656,3.0,0.0,127.31894491632028,C
1,3.0,female,30.700832861612433,5.0,1.0,33.374380900837615,C
1,2.0,male,,0.0,3.0,90.08850817282189,
1,3.0,male,40.088754040408,4.0,,132.67869305871886,Q
1,3.0,male,68.08144759109234,2.0,,141.55546425351298,C
0,2.0,female,70.10145676181025,1.0,2.0,173.29942972516184,C
0,,male,14.474269862514959,1.0,0.0,40.198888369657446,S
1,3.0,female,11.762458472112325,4.0,2.0,190.5507186173222,
0,3.0,male,50.80167315684396,5.0,0.0,16.53218534304049,Q
0,1.0,male,24.796834096920072,5.0,0.0,196.8336162409359,C
0,2.0,male,2.4670867824428098,5.0,0.0,172.26458310894967,S
1,1.0,female,71.20277087967345,2.0,2.0,,C
1,2.0,male,18.925160612260854,1.0,2.0,148.32412255156223,Q
1,2.0,female,74.41317148317891,4.0,0.0,,Q
0,3.0,male,57.677321619382035,5.0,0.0,13.088573264418214,Q
1,2.0,male,61.24962570300726,3.0,,24.84433032751628,Q
1,1.0,female,16.915458167659672,0.0,,22.035163859506866,S
0,1.0,male,19.50135962372822,2.0,4.0,,Q
1,1.0,male,42.1801525521012,5.0,1.0,47.011577486798885,C
1,2.0,male,14.59588835933911,1.0,1.0,172.74009925531166,S
0,1.0,male,25.12910372195955,0.0,,91.92098149827407,S
0,2.0,female,26.39553575787655,4.0,4.0,140.6245429093636,Q
0,1.0,female,13.610764726968362,5.0,,132.31025312918115,S
1,1.0,male,17.209443838217698,,1.0,67.37134259129346,Q
1,2.0,,63.29559551865227,0.0,2.0,52.41767683751716,S
1,,female,,3.0,5.0,71.77897563284387,S
0,3.0,male,3.2481339556698763,2.0,2.0,160.34838290071832,C
0,2.0,female,50.719040467686135,4.0,0.0,119.3239854418256,
1,2.0,male,78.10266643200355,1.0,0.0,,C
1,2.0,female,27.165891355226588,3.0,3.0,164.48005639678388,S
0,3.0,female,10.373800552503932,,5.0,15.678080291509811,C
0,2.0,female,46.06059870403493,2.0,,141.3407581231076,C
0,1.0,,72.60198267655605,3.0,2.0,90.62465712111562,C
0,1.0,male,62.940880606449824,1.0,0.0,147.6016252828482,
1,1.0,male,50.178753604604566,2.0,4.0,185.85494964746823,Q
0,,female,25.889463232000352,4.0,1.0,151.25664909964627,C
1,,female,43.80853368882138,0.0,4.0,91.18324428571957,S
1,2.0,female,8.208342463036175,4.0,2.0,34.44025789520674,
1,1.0,female,54.636688518172924,5.0,5.0,162.23844028205957,Q
0,3.0,male,58.282585492914414,2.0,3.0,94.83757774966746,C
0,3.0,female,,0.0,2.0,,S
0,3.0,female,21.57139134086066,3.0,5.0,145.21580256648886,S
0,3.0,female,2.458057104398789,0.0,0.0,61.91113335373499,
1,,female,44.1030686897449,0.0,0.0,14.53320475351112,Q
0,1.0,female,56.83644984734834,0.0,4.0,181.03644791994515,C
0,3.0,female,,,2.0,99.20471295831246,S
1,2.0,female,16.305375708960035,5.0,,59.7874053687392,S
0,3.0,male,21.678476653924868,5.0,1.0,144.69537878755776,S
1,3.0,female,41.49468309611641,1.0,1.0,177.75096364809994,S
1,,female,,5.0,3.0,5.05987963158232,
1,2.0,female,68.98040744040816,2.0,4.0,139.13117608321997,C
1,1.0,male,,1.0,,154.56728033359218,S
1,1.0,male,,3.0,3.0,45.93584831950113,S
1,3.0,male,46.86896107810595,3.0,1.0,100.47664712498401,S
1,3.0,,62.07412118775185,3.0,3.0,22.410750288997484,Q
1,,female,27.281165935895583,3.0,3.0,150.61622709049277,Q
0,1.0,female,66.68191313249459,3.0,0.0,170.25392361985374,Q
0,2.0,male,22.691212928530703,4.0,0.0,26.096398178308817,S
0,,,44.141805832259976,2.0,0.0,164.20974941940275,Q
0,,male,17.906561940736065,1.0,,155.45618324448404,C
1,3.0,male,38.56659520846927,3.0,3.0,72.64809747232496,Q
0,1.0,male,,4.0,3.0,,S
1,3.0,male,,5.0,4.0,5.009384159390791,C
0,1.0,male,77.39181642421497,4.0,1.0,186.70054262086973,S
0,2.0,female,13.64585433345172,4.0,2.0,112.32473088513271,C
0,1.0,female,63.19874115913422,2.0,1.0,125.96607849208989,Q
1,1.0,male,78.74903179917398,3.0,4.0,134.60858564012423,Q
0,1.0,female,2.5722172154661487,,3.0,,
1,3.0,female,56.22316570932551,4.0,3.0,,C
1,2.0,male,20.980032638946682,3.0,0.0,123.89185726955107,S
0,1.0,male,4.198538121936052,2.0,0.0,182.01319829189214,C
0,,,32.82827673757383,4.0,3.0,118.55466633563174,S
0,2.0,,74.88220700349913,1.0,3.0,38.36887228621049,C
1,3.0,female,1.929442454992817,0.0,5.0,183.14469838866407,C
0,3.0,,47.442969662452754,5.0,0.0,137.91736218015646,Q
1,2.0,male,40.61032180903062,0.0,0.0,141.35160391493346,
1,1.0,female,69.99734898531275,0.0,1.0,197.16894136146234,S
0,3.0,male,7.636135447129427,2.0,,19.663328070867934,S
0,3.0,male,54.84055636104538,,3.0,88.57555838355842,S
1,1.0,female,54.728666176228906,,,51.62360163238996,C
1,1.0,female,53.85732133212038,0.0,1.0,127.93316061916315,C
1,2.0,female,75.44442509986791,5.0,2.0,162.328278330874,S
0,2.0,male,66.02391479154355,3.0,2.0,193.43058823402046,C
1,2.0,male,4.315845373236975,4.0,2.0,93.64624085617042,Q
0,1.0,male,38.21554520565654,4.0,5.0,158.31255497530782,C
1,3.0,,32.43829143990534,5.0,0.0,183.82506044787402,Q
1,3.0,female,25.501630466173363,3.0,,138.24845934449752,S
0,2.0,male,36.65560128717369,4.0,4.0,52.332847727705385,
1,1.0,male,31.35134060915222,1.0,0.0,123.53155946601932,
0,3.0,female,35.15437809041456,5.0,0.0,194.1406493243514,Q
0,2.0,male,,2.0,2.0,197.57299662800526,S
1,3.0,male,8.00200500521688,3.0,0.0,130.26016562477173,Q
0,3.0,female,,5.0,1.0,177.9626127850379,Q
0,1.0,male,38.93870036421111,0.0,1.0,44.068125950477544,S
1,1.0,,50.27563739446375,4.0,2.0,52.98532796568227,Q
0,3.0,,66.58445436279781,1.0,4.0,190.81308451254765,S
0,2.0,male,29.476579302791187,1.0,0.0,31.370898221487543,S
0,1.0,female,35.00333073894938,2.0,3.0,42.265755428228395,S
1,3.0,male,33.351959942018404,5.0,2.0,87.00697682841009,Q
0,,,,1.0,5.0,119.96893611190332,Q
1,,male,74.1168164101047,5.0,0.0,,C
1,1.0,female,66.48546140424796,4.0,2.0,61.935321689785056,S
0,3.0,female,9.610999199175112,4.0,2.0,184.5197101003179,
0,2.0,female,,1.0,4.0,183.44448198353322,S
0,2.0,male,34.8016916733863,4.0,3.0,81.45327034521263,S
1,2.0,male,8.793932761891917,5.0,0.0,89.68689503890793,S
0,1.0,male,49.90835452641846,4.0,2.0,141.9869377806628,S
0,3.0,,12.351636973676978,0.0,2.0,,S
0,1.0,,42.26748785337728,5.0,0.0,79.54791791738766,C
0,2.0,male,1.5703758132937025,3.0,2.0,85.77762904659566,C
0,2.0,,26.01111152459909,4.0,2.0,72.8675939672001,S
1,3.0,male,54.49806717013978,4.0,2.0,50.90007635589504,S
1,1.0,female,39.23907627800003,,1.0,,C
0,2.0,,78.28328939392006,2.0,1.0,138.8546557209954,
0,3.0,male,70.05419988923066,3.0,3.0,149.68350753628712,
0,1.0,male,,3.0,4.0,156.88036140991272,S
0,1.0,male,4.5934367763096935,3.0,0.0,78.07274262335868,C
