age,salary,experience_years,education_level,department,city,gender,score,last_promotion_years,joining_year,projects_completed,overtime_hours, leaves_taken,performance_rating,work_life_balance,travel_frequency
54,107939.0,28.0,High School,Sales,Mumbai,Other,,9,2007,45,6,29,4,3.8740682889516536,Very Often
38,,21.0,PhD,Sales,Hyderabad,Male,0.5762956607139547,6,2001,46,7,7,3,1.8119879001521269,Very Often
43,147572.0,0.0,High School,IT,Hyderabad,Male,74.19034805271947,5,2002,25,4,39,1,1.2591680306118098,Very Often
63,114658.0,,Bachelor,HR,Hyderabad,Other,54.8938114161639,6,2009,4,23,6,1,4.205315345122856,Rarely
53,102476.0,4.0,Master,Sales,Pune,Male,57.31794337584197,11,2006,4,5,19,5,1.7060743620884273,Often
40,49831.0,34.0,PhD,Finance,Delhi,Female,46.92019873527556,6,2022,30,19,11,3,3.9259742306841,Often
18,77174.0,9.0,PhD,Finance,Mumbai,Female,,12,2006,27,22,20,3,4.485230753377664,Often
68,31279.0,18.0,High School,Sales,Pune,Female,,7,2003,48,23,27,3,1.1830986521357763,Very Often
57,58220.0,36.0,High School,Sales,Bangalore,Male,71.05383592741634,10,2020,12,8,27,2,3.8267832788454896,Very Often
32,80610.0,6.0,High School,IT,Pune,Female,67.8050416039323,12,2022,48,20,15,1,3.5849423335254644,Rarely
38,72719.0,34.0,High School,Marketing,Bangalore,Male,65.44377156800809,0,2007,10,8,9,3,3.4955178578661052,Often
64,144936.0,12.0,PhD,IT,,Male,69.52116698473576,14,2018,0,7,21,5,2.1814330160833624,Rarely
26,73051.0,9.0,High School,Marketing,Hyderabad,Male,34.211246743083244,2,2021,23,16,6,2,1.1825184551184469,Often
26,92013.0,1.0,PhD,Finance,Pune,Male,32.02197436664187,11,2011,12,23,3,3,1.3939443706026644,Rarely
27,76652.0,5.0,High School,Marketing,Delhi,Other,78.43379782705064,2,2024,17,7,23,1,2.091658588141229,Rarely
69,85524.0,,Master,IT,Bangalore,Female,5.308801735296553,4,2009,23,28,33,2,2.6247538053779946,Rarely
43,102936.0,35.0,Master,Sales,Hyderabad,Female,75.92477382033839,9,2013,28,22,13,4,4.672386754598848,Often
58,26470.0,24.0,High School,Marketing,Delhi,Male,81.38415851695684,13,2011,27,0,16,5,3.736301824796699,Very Often
52,87598.0,39.0,High School,IT,,Other,52.15979595862677,12,2020,37,21,7,1,1.1044730046969988,Often
69,61798.0,6.0,Bachelor,Finance,Delhi,Male,91.01480954130152,12,2019,44,17,12,4,4.678856495042876,Very Often
42,,22.0,Master,Marketing,Pune,Female,47.308743714718446,6,2024,21,14,6,1,3.8813999496843006,Rarely
43,73473.0,18.0,PhD,Finance,Bangalore,Female,17.808666809584437,14,2003,19,21,2,5,2.9702938589268313,Often
28,39880.0,21.0,Master,Finance,Mumbai,Other,36.13986487066728,9,2018,10,26,23,3,2.852061311570377,Very Often
55,120117.0,12.0,PhD,HR,Mumbai,Male,90.58675059310862,5,2006,19,15,23,4,4.732732645201466,Often
19,64439.0,20.0,High School,Marketing,Bangalore,Other,99.3738288324387,3,2020,40,1,6,4,3.200032649795817,Often
24,140944.0,0.0,Master,IT,Delhi,Male,42.18539669894834,5,2000,12,12,29,2,3.0111053387414644,Often
35,34308.0,18.0,Master,Marketing,Pune,Other,16.684654559365786,6,2007,46,1,4,3,4.098497979245575,Rarely
44,111563.0,32.0,Bachelor,Marketing,Mumbai,Female,28.632928023413783,3,2010,23,13,39,5,3.3724628971996613,Very Often
51,116256.0,3.0,Bachelor,Finance,Pune,Other,55.3296342513964,10,2000,42,6,20,2,1.9954431384154243,Rarely
44,55081.0,2.0,Master,Finance,Bangalore,Female,57.209591827714654,7,2024,23,10,7,4,4.995516315972862,Very Often
34,95242.0,26.0,Master,Finance,Delhi,Female,63.005940669358,4,2000,47,14,6,1,2.123118371104131,Rarely
60,70383.0,34.0,Master,Finance,Pune,Male,83.5353372572547,2,2003,16,25,38,5,3.732505942141355,Often
61,,27.0,PhD,IT,Delhi,Other,71.12141516880277,1,2003,4,16,1,2,2.9589436735776276,Rarely
68,124135.0,,High School,Sales,Mumbai,Other,26.084022650250695,0,2010,29,20,11,3,1.4873355726232376,Often
41,72151.0,5.0,Bachelor,HR,Pune,Other,39.50440606960004,14,2024,13,16,27,1,4.835915526368824,Very Often
42,138128.0,22.0,High School,Finance,Hyderabad,Other,83.98165838040134,3,2000,14,14,18,2,2.3429200288408936,Very Often
24,56824.0,32.0,Bachelor,Finance,Mumbai,Male,63.338267060571106,1,2009,8,15,27,5,3.628067982196517,Often
69,53073.0,15.0,Bachelor,HR,,Male,16.641804824472352,11,2024,13,8,34,1,3.950828274056913,Often
23,132651.0,,Bachelor,Finance,Bangalore,Male,,2,2003,9,20,11,2,2.578863321434093,Rarely
41,117624.0,4.0,Master,Sales,Hyderabad,Female,79.10909124309013,0,2022,21,20,27,2,2.042950477805802,Rarely
50,113648.0,12.0,Bachelor,Marketing,Pune,Female,17.209412332338058,14,2024,30,19,25,5,1.235611817279282,Rarely
66,46299.0,11.0,High School,HR,Mumbai,Female,69.10506527207795,13,2006,12,18,37,3,4.806257723065134,Very Often
46,119993.0,,Bachelor,IT,Pune,Male,56.35365362315731,12,2001,16,23,5,1,3.3283245526533736,Often
60,78861.0,36.0,High School,HR,Pune,Female,14.747490640114513,5,2021,0,22,18,2,3.8656464734378178,Very Often
39,50063.0,30.0,Bachelor,Sales,Hyderabad,Other,68.88789240309364,3,2012,13,8,26,5,2.8754084383621143,Often
43,89453.0,27.0,Bachelor,IT,,Female,,4,2021,43,5,8,2,1.9328325038370626,Often
45,141768.0,27.0,Master,Marketing,Hyderabad,Male,39.843557910968116,14,2018,38,0,9,5,4.981650814481201,Very Often
67,,29.0,High School,Finance,,Male,30.85599245245203,7,2003,34,4,9,5,4.869583949514684,Rarely
38,88472.0,17.0,Bachelor,HR,Bangalore,Male,69.00099526869575,10,2005,0,4,32,2,4.43997553017112,Rarely
66,122166.0,26.0,Bachelor,IT,Delhi,Male,78.23623566066523,3,2021,26,22,17,5,4.664516539283088,Very Often
24,34506.0,34.0,High School,HR,Hyderabad,Other,16.83165819559135,5,2016,44,25,9,1,3.300163052863705,Often
34,114341.0,25.0,Bachelor,Marketing,Mumbai,Female,81.19967425989417,2,2023,21,0,6,5,2.4711529181828764,Very Often
37,99854.0,38.0,PhD,HR,Pune,Female,0.7214055994557822,7,2008,33,0,39,3,2.372609816818181,Rarely
58,133604.0,17.0,Master,IT,Hyderabad,Male,53.0058547342533,12,2001,8,28,31,3,4.734899072339022,Often
66,46026.0,32.0,High School,Sales,Mumbai,Female,51.67888898746739,2,2019,49,21,5,5,4.835462345258315,Very Often
37,47672.0,24.0,Master,IT,Bangalore,Other,62.38214307518197,14,2005,35,5,18,1,2.761939915670323,Rarely
39,58417.0,30.0,PhD,HR,Mumbai,Male,23.970053033467497,14,2017,47,8,33,4,3.4283602722453903,Often
45,72413.0,36.0,PhD,Marketing,Mumbai,Female,0.9856829930201427,6,2022,31,18,4,4,4.221078726641351,Very Often
57,144044.0,1.0,PhD,Finance,Bangalore,Female,45.47629161413994,6,2021,37,27,18,1,3.810032267013281,Very Often
66,85066.0,32.0,High School,Finance,Bangalore,Female,7.140621125825453,14,2023,19,4,13,3,4.4787140645903,Rarely
24,79213.0,38.0,PhD,Marketing,Pune,Female,89.21938868068682,2,2014,26,20,9,5,3.434529653555664,Very Often
18,70971.0,31.0,High School,HR,Hyderabad,Male,17.36663256891734,2,2022,2,16,10,2,3.3299263522314893,Very Often
49,47281.0,17.0,High School,Marketing,Mumbai,Male,42.523296749866056,9,2015,10,21,30,5,2.5031239135224164,Very Often
30,133978.0,16.0,Bachelor,HR,,Other,43.40003902403837,9,2000,23,19,1,5,1.2931122254195957,Very Often
47,48091.0,33.0,High School,IT,Delhi,Male,55.28646478382048,11,2009,28,11,9,4,1.2221685553680164,Rarely
40,70494.0,38.0,PhD,Sales,Pune,Female,78.25323487703972,10,2009,4,5,20,5,1.6070036732603783,Often
68,123864.0,6.0,High School,HR,Delhi,Female,47.21481505087796,13,2020,32,28,0,4,1.2310923499112567,Often
36,133755.0,34.0,High School,Finance,Pune,Female,2.575326722047311,7,2005,7,12,30,2,3.1405762232243544,Very Often
49,38610.0,29.0,Master,Finance,,Other,77.11104111750895,10,2022,18,23,10,5,2.6143084715814044,Rarely
47,21079.0,11.0,PhD,Sales,Pune,Male,8.21733146208915,14,2003,3,7,9,1,1.1051019728021347,Very Often
46,115386.0,34.0,High School,HR,Bangalore,Male,64.15532922588642,2,2013,40,28,19,5,1.0875736568035514,Very Often
66,66751.0,10.0,Bachelor,Sales,Bangalore,Male,80.34295086518955,1,2024,34,2,20,1,3.0920623755053165,Very Often
62,106126.0,,High School,IT,Bangalore,Female,28.269017248104376,4,2016,29,24,36,4,3.19645289096535,Very Often
46,75432.0,24.0,High School,Sales,Bangalore,Female,44.91064816840312,10,2002,4,10,36,5,1.1491428238878227,Often
47,50951.0,31.0,Master,IT,Bangalore,Female,1.4335842185816627,6,2001,47,28,13,4,3.6799509355679563,Very Often
33,100863.0,19.0,PhD,Finance,Bangalore,Other,80.38751995898853,7,2017,39,19,4,1,1.5034722866209056,Very Often
57,98291.0,30.0,PhD,IT,Bangalore,Other,,0,2016,37,0,5,4,2.978069282697458,Very Often
36,145659.0,3.0,Bachelor,HR,Bangalore,Female,23.138739438784306,11,2012,2,24,23,3,1.635252113689683,Often
35,79872.0,37.0,Bachelor,HR,Bangalore,Other,39.02261978657893,1,2018,15,13,15,1,1.156246428887108,Rarely
18,27235.0,0.0,Bachelor,HR,Hyderabad,Other,69.53165018011114,12,2009,7,28,22,4,1.8494608082951736,Rarely
31,102733.0,2.0,High School,HR,,Other,35.816312185120665,6,2020,44,20,37,5,2.8565830904617417,Rarely
68,82712.0,36.0,High School,Marketing,Pune,Male,16.24147755576998,8,2021,4,28,15,4,3.9756371166700584,Rarely
64,41473.0,21.0,Bachelor,IT,Hyderabad,Other,51.850552887790826,2,2023,37,23,12,2,2.0622313190384354,Rarely
67,87567.0,16.0,PhD,HR,Delhi,Female,72.35675702864398,13,2003,34,12,7,1,3.7402581828376227,Very Often
19,126818.0,13.0,PhD,Sales,Mumbai,Male,32.080950700294586,7,2016,7,14,37,4,4.450774478227641,Very Often
45,145849.0,34.0,Bachelor,Sales,Hyderabad,Other,12.177227164445782,13,2015,35,22,31,3,2.0791112248931434,Rarely
66,,12.0,Master,Marketing,Bangalore,Female,82.95441618119767,9,2024,24,20,21,2,3.088904138178628,Often
67,144421.0,34.0,PhD,IT,Hyderabad,Other,25.28018664471231,2,2018,48,7,16,1,2.6377405999947223,Very Often
47,99823.0,1.0,PhD,IT,Mumbai,Female,51.281495410660646,3,2023,7,14,4,2,1.1098657021625926,Rarely
55,124215.0,12.0,Bachelor,IT,Mumbai,Female,69.1343149489243,1,2013,20,12,7,5,2.567493157441722,Often
68,129999.0,15.0,PhD,Marketing,Bangalore,Other,31.70752003942208,8,2019,45,0,29,3,2.508801510193922,Rarely
21,52230.0,17.0,High School,IT,Bangalore,Other,64.86365373724183,13,2014,8,10,18,5,3.4875870549835994,Often
18,104573.0,6.0,High School,IT,,Male,45.97095064415283,14,2018,31,19,11,4,4.465725383877891,Rarely
25,112588.0,35.0,PhD,HR,Mumbai,Other,57.043665512384614,4,2002,43,14,24,2,3.6874743370931755,Very Often
46,88876.0,29.0,High School,IT,Bangalore,Female,59.057610361694266,4,2019,12,20,12,5,2.42153325154847,Rarely
56,60644.0,6.0,Master,HR,Mumbai,Male,82.41506868968862,3,2019,22,3,3,4,2.795482146969348,Rarely
20,68664.0,,PhD,HR,Pune,Female,,12,2015,7,5,9,3,4.548635334735078,Rarely
49,65203.0,39.0,Bachelor,IT,Delhi,Female,26.43066921844105,4,2006,34,24,27,5,3.5560087188935983,Rarely
27,86677.0,18.0,High School,Sales,Mumbai,Other,5.9604341138446255,14,2017,27,11,4,2,2.5593651227640932,Rarely
27,45425.0,36.0,Master,Finance,Pune,Female,,11,2007,14,0,27,5,3.4006580801477018,Often
36,143246.0,1.0,Master,Sales,Pune,Other,90.44173847669956,13,2013,28,9,30,3,3.5773293854862036,Very Often
63,104817.0,12.0,High School,IT,Pune,Female,94.21100518022062,0,2017,3,26,15,4,2.929101549645263,Very Often
51,127585.0,39.0,Master,IT,Hyderabad,Male,9.411148766466793,9,2000,33,17,22,5,4.461523224088221,Very Often
50,105961.0,30.0,PhD,Sales,Bangalore,Other,48.7053618282248,13,2023,36,0,28,5,4.250890878514912,Often
40,120342.0,15.0,Master,IT,Mumbai,Male,15.159520346053446,9,2019,23,6,20,1,3.0976433298987134,Rarely
45,,5.0,High School,HR,Hyderabad,Other,,11,2005,20,29,1,4,4.833415315504276,Very Often
49,117649.0,27.0,Master,Marketing,,Male,24.683251682252372,5,2012,1,1,22,1,4.812862009949785,Often
67,89806.0,31.0,High School,IT,Hyderabad,Other,50.164709559699894,10,2000,6,24,15,1,4.864252743131557,Rarely
24,62814.0,9.0,High School,IT,Bangalore,Male,16.562019173291674,3,2018,10,7,10,3,1.8820270378077866,Very Often
46,,17.0,Master,Sales,Pune,Male,33.27610845030623,11,2006,11,25,8,3,1.4134969108826239,Often
25,,3.0,High School,HR,Mumbai,Other,26.68063609271809,3,2022,3,0,1,2,3.476383245054077,Often
18,59884.0,8.0,High School,Sales,Pune,Other,47.54260429721856,11,2023,34,18,17,4,3.910273440285196,Very Often
20,115345.0,6.0,Bachelor,Sales,Bangalore,Female,41.978196202214846,12,2015,39,5,12,4,2.2279884363599307,Rarely
41,146062.0,7.0,PhD,IT,Mumbai,Female,33.07977946003753,4,2013,25,10,7,3,3.15071397008002,Often
40,120088.0,6.0,High School,HR,Delhi,Other,10.587761764841208,13,2001,17,18,9,3,3.591448379774827,Often
25,138198.0,39.0,PhD,IT,Delhi,Other,48.44870220069482,0,2006,36,24,26,1,2.8534547791426337,Rarely
64,89322.0,2.0,Bachelor,IT,Delhi,Male,85.02080180915523,3,2019,15,27,16,3,3.1653654438283136,Often
54,41650.0,,Bachelor,IT,Bangalore,Male,73.0223336585566,9,2021,11,9,23,5,1.3007771360367033,Rarely
20,114242.0,1.0,Bachelor,IT,Delhi,Female,72.05748841626695,2,2019,40,15,20,4,4.976403056441306,Very Often
68,,14.0,Bachelor,Marketing,,Female,36.60917367453087,4,2014,39,15,0,2,2.5147033133520122,Rarely
50,58196.0,28.0,PhD,Finance,Delhi,Female,70.84190806820514,9,2024,36,9,15,1,1.8209299945878574,Often
45,59449.0,21.0,Master,HR,Mumbai,Male,46.55314813999186,4,2013,18,17,32,5,2.920061103162536,Rarely
64,,3.0,Master,Marketing,Bangalore,Male,15.027609083816929,7,2000,14,21,5,3,2.2698528663342334,Rarely
25,,5.0,PhD,Finance,Pune,Male,41.9049749978051,13,2016,21,17,11,2,2.5660953853431416,Rarely
51,,37.0,High School,Finance,Hyderabad,Female,13.273863103159744,0,2015,19,2,31,3,3.251469777210821,Rarely
52,100428.0,25.0,PhD,Finance,,Other,11.44828189065359,2,2004,42,11,10,5,2.1137358773723722,Often
49,95179.0,10.0,High School,Marketing,Hyderabad,Female,,4,2020,12,9,17,2,3.6659225881340967,Very Often
41,29943.0,25.0,High School,HR,Pune,Male,28.285430096941656,10,2023,22,27,1,3,2.7269339367213496,Very Often
31,63240.0,16.0,Master,Sales,Bangalore,Female,33.08747842419449,2,2022,30,15,31,5,1.336582368725551,Rarely
49,65760.0,23.0,Bachelor,Finance,Bangalore,Female,69.94437129384926,5,2002,25,24,19,5,4.547679182497518,Very Often
63,,27.0,Master,Sales,Pune,Female,53.80047848847836,9,2023,44,8,20,2,2.909546013430703,Often
60,141770.0,,Master,Sales,Hyderabad,Female,85.8449712053312,12,2019,31,29,35,5,4.691728626763913,Often
33,63894.0,30.0,PhD,IT,Delhi,Male,17.64706267056565,2,2018,20,17,37,3,2.5225686955615947,Very Often
21,26869.0,12.0,PhD,Sales,Mumbai,Female,26.595664585981403,5,2001,16,12,26,2,3.170581530451061,Very Often
69,81078.0,34.0,High School,IT,Bangalore,Male,94.10761111434157,7,2024,28,23,10,1,4.494247218554348,Often
54,76759.0,15.0,PhD,HR,,Female,44.404524777981436,3,2013,28,13,17,5,2.848862513702158,Rarely
38,125973.0,,High School,HR,Hyderabad,Male,78.90509430486557,7,2022,47,18,16,3,3.5325141689771096,Rarely
31,64306.0,17.0,High School,IT,Delhi,Other,49.216764864948914,6,2020,21,13,33,2,1.9882340693856717,Often
48,128369.0,36.0,Bachelor,HR,Hyderabad,Male,,10,2024,48,1,25,1,1.952496815829404,Very Often
65,75371.0,26.0,Bachelor,Finance,Delhi,Male,14.811628802964238,10,2018,18,10,5,1,3.1705941628148535,Very Often
35,40918.0,34.0,Master,HR,Mumbai,Other,85.11996109485862,12,2012,13,25,29,4,3.4527517888176127,Very Often
24,48379.0,34.0,Bachelor,IT,Mumbai,Other,7.835528054763463,14,2012,38,7,38,4,3.623105464381183,Very Often
27,,27.0,High School,Finance,Pune,Other,31.026109465304152,3,2005,22,2,31,2,4.074556325476943,Very Often
24,,38.0,PhD,Sales,Pune,Other,,2,2023,40,14,16,5,4.690316788377657,Very Often
50,110810.0,37.0,Bachelor,Sales,Delhi,Other,50.72575508080298,4,2008,1,12,12,3,1.960575237746522,Very Often
40,103232.0,8.0,Bachelor,Sales,,Other,88.13783269715361,4,2019,31,7,12,5,3.4778555673380307,Very Often
38,22962.0,11.0,Bachelor,IT,Delhi,Female,3.9297952787915924,13,2000,37,12,5,3,2.772508972187507,Rarely
36,33851.0,14.0,Bachelor,Sales,Delhi,Female,64.94075194997302,6,2023,32,15,21,3,1.3569123120452322,Rarely
65,137626.0,20.0,High School,HR,Mumbai,Other,47.74654706271249,10,2009,6,21,32,4,2.8142332470866025,Very Often
36,65747.0,34.0,High School,Sales,Pune,Male,15.431182346765093,0,2002,47,0,32,4,4.162766279789473,Very Often
53,145180.0,32.0,Master,Marketing,Pune,Male,74.32519071125935,8,2005,33,29,3,5,1.316485609109698,Rarely
46,72349.0,18.0,PhD,Marketing,Bangalore,Other,41.1306855406024,1,2015,3,1,13,2,3.424872502713008,Often
35,90832.0,22.0,Master,Sales,Pune,Female,53.15819042366835,8,2019,22,12,34,3,2.6402856908600105,Rarely
19,76356.0,12.0,Master,Sales,Pune,Female,96.72660663631083,8,2005,19,28,26,4,3.6162630451166726,Very Often
18,34745.0,0.0,Bachelor,Marketing,Hyderabad,Male,48.62300810251886,12,2011,21,13,5,2,4.285478812826522,Rarely
64,25730.0,28.0,PhD,Sales,Hyderabad,Other,82.33728655586428,12,2002,45,1,0,4,3.1665828913348655,Very Often
22,33921.0,23.0,Bachelor,Finance,Bangalore,Female,76.95775233412444,13,2022,28,15,27,3,2.2158172000327157,Rarely
37,118430.0,15.0,High School,Marketing,Delhi,Other,,14,2017,42,13,28,1,1.3606026816310854,Rarely
28,91138.0,24.0,Master,IT,Bangalore,Other,89.68121433503336,2,2020,40,6,31,4,2.1548033272394767,Rarely
59,103111.0,22.0,PhD,Marketing,Bangalore,Male,25.16016469371809,14,2002,36,21,27,2,2.458609776181869,Very Often
19,39023.0,27.0,High School,HR,Mumbai,Other,82.07712314676631,6,2004,2,13,26,5,3.565096075758959,Often
20,65349.0,15.0,Master,Finance,Pune,Other,37.778748839734256,2,2018,21,17,9,5,2.5534077263180643,Very Often
40,146796.0,37.0,PhD,IT,Mumbai,Male,81.24908900812213,7,2024,19,16,17,3,2.610807743686043,Often
29,101533.0,10.0,Master,Sales,,Female,49.3788684545511,7,2023,24,4,3,1,2.161965864933458,Often
37,103286.0,2.0,PhD,HR,Bangalore,Other,85.77092529432359,12,2017,33,10,37,4,2.4515318667511434,Often
22,61979.0,14.0,Master,HR,Pune,Male,89.48435376929864,2,2007,41,17,31,4,2.0641105877509602,Often
54,42837.0,0.0,Bachelor,Finance,Delhi,Female,59.76438756841155,4,2023,28,15,4,1,3.9365157679479137,Often
55,34997.0,6.0,Master,IT,Delhi,Other,50.76269568312449,14,2009,9,25,21,3,4.931846163033459,Often
47,124975.0,0.0,Master,HR,Bangalore,Female,78.32801433323343,6,2018,38,9,21,3,3.9385851073648195,Very Often
26,108603.0,31.0,PhD,IT,Hyderabad,Male,,0,2009,46,5,1,2,1.2945157288893858,Very Often
51,65039.0,8.0,PhD,IT,Delhi,Other,1.534868124891442,2,2020,36,13,33,2,3.5308342906088557,Rarely
61,147394.0,28.0,Bachelor,HR,Bangalore,Male,40.70945827547695,0,2001,39,1,1,2,3.8115762057033846,Often
52,40923.0,25.0,PhD,IT,Mumbai,Male,50.77741328967769,1,2009,49,28,35,3,4.11297847423028,Very Often
69,28876.0,22.0,Master,Finance,Hyderabad,Other,29.72627194387565,13,2021,19,26,39,4,4.050745236605053,Very Often
39,80973.0,28.0,PhD,HR,Delhi,Male,38.33618817377674,13,2017,37,8,7,5,3.033553407602455,Very Often
61,22887.0,37.0,PhD,Finance,Bangalore,Female,13.305823291609464,6,2003,22,27,32,3,2.049690456924144,Very Often
41,83723.0,32.0,PhD,Finance,Bangalore,Male,27.728990336779404,6,2002,10,12,32,1,1.4823652206637088,Rarely
34,62422.0,6.0,Bachelor,IT,Mumbai,Other,24.009534791457355,2,2016,7,20,3,5,1.0334903890275071,Very Often
27,122390.0,11.0,Bachelor,IT,Mumbai,Other,30.098685382677015,14,2023,28,22,17,3,1.006069288383482,Rarely
47,71413.0,30.0,High School,HR,Hyderabad,Female,29.905411054065244,12,2023,35,19,18,3,4.744827068100836,Often
63,122484.0,,Bachelor,Sales,Delhi,Other,55.896837104761346,5,2016,24,11,9,2,3.4318161065263175,Rarely
40,22841.0,19.0,Bachelor,HR,Bangalore,Male,25.05969401960727,12,2021,38,1,29,4,3.2967845814540544,Very Often
49,,16.0,Bachelor,Finance,Hyderabad,Male,94.09612633398885,5,2011,33,2,21,4,2.5066299322801515,Often
34,48756.0,35.0,Master,IT,Hyderabad,Other,51.12748303633349,1,2016,46,12,38,5,4.19410578841676,Rarely
67,91576.0,2.0,High School,Finance,Mumbai,Female,12.896600640976741,12,2012,31,20,37,3,1.8807190184686116,Rarely
68,,0.0,Master,Marketing,Bangalore,Female,,8,2008,40,0,0,2,3.9523231245640913,Rarely
34,30304.0,,Bachelor,Marketing,Pune,Other,72.9757496135654,12,2000,22,27,29,1,2.4511876664415873,Very Often
31,50341.0,39.0,Bachelor,Finance,,Male,,7,2014,20,19,4,3,3.831031563005407,Often
26,24758.0,,High School,Sales,Bangalore,Other,93.7817986196951,1,2018,18,28,25,2,3.8255816264179128,Rarely
57,37010.0,19.0,High School,Sales,Hyderabad,Other,44.51769217258062,11,2008,24,3,30,1,2.2612228900497224,Very Often
19,147039.0,13.0,PhD,HR,Hyderabad,Female,52.10790229509967,3,2016,22,17,38,1,4.737027554830576,Often
62,80758.0,,Bachelor,HR,Delhi,Male,98.8412235839528,8,2014,18,24,11,5,3.0306477767137334,Rarely
42,51658.0,4.0,Bachelor,HR,Pune,Female,50.34030859993316,3,2001,4,12,16,4,2.0309416517053407,Often
56,69002.0,22.0,Master,IT,Mumbai,Female,94.77439944619725,6,2003,18,5,17,4,3.695172898971102,Very Often
26,123318.0,14.0,PhD,Sales,Delhi,Male,91.52311157931543,4,2006,34,24,1,5,4.0034581421929065,Often
39,,5.0,Bachelor,Finance,Delhi,Male,94.13155286662128,9,2007,11,5,23,3,4.802737262509297,Often
60,119485.0,32.0,Master,Marketing,Pune,Male,81.23730574923638,5,2000,38,14,27,2,1.2930952933161342,Often
63,42092.0,18.0,High School,Sales,Mumbai,Other,29.63980845577312,0,2000,24,17,38,4,3.159770178044675,Rarely
21,20490.0,12.0,Master,Sales,Mumbai,Male,34.63824837859815,3,2004,4,16,9,5,2.961500519110982,Rarely
43,23729.0,28.0,Bachelor,Sales,Hyderabad,Other,36.49840681806409,4,2007,11,13,32,4,2.240988155361279,Rarely
46,25974.0,,Master,HR,Mumbai,Female,97.91808396121951,5,2000,26,3,23,4,4.071251851825949,Rarely
62,,14.0,Master,IT,Delhi,Male,36.07555039721486,5,2002,3,28,10,4,1.7770671344531883,Rarely
51,105216.0,15.0,PhD,Finance,,Other,10.86893092183805,4,2021,18,0,7,3,2.3110295422972715,Rarely
40,103860.0,23.0,PhD,HR,Mumbai,Other,77.83288946351516,2,2016,44,7,26,5,4.0646079603543495,Rarely
